Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	Gender	Age_at_recording	band_url	annotations
STIM-198	B	Clean_FLAT	Avenged Sevenfold	Fermi Paradox	"""Heaven works on borrowed time"""	3274.01	150	4/4	EXCE-057	static/triple_twelve/STIM-198.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-198.png	1814.381951	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-199	B	Screaming_NV	Architects	Year in Year Out/Up and Away	"""Live everyday like your last"""	4899.41	107	4/4	EXCE-072	static/triple_twelve/STIM-199.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-199.png	2826.031347	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-200	B	Screaming_V	Architects	Year in Year Out/Up and Away	"""Live everyday like your last"""	5096.78	107	4/4	EXCE-072	static/triple_twelve/STIM-200.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-200.png	2898.262208	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-201	B	Screaming_NV	August Burns Red	Twenty-One Grams	"""While seeking answers to these questions?"""	4915.83	195	4/4	EXCE-160	static/triple_twelve/STIM-201.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-201.png	3517.842741	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-202	B	Screaming_V	August Burns Red	Twenty-One Grams	"""While seeking answers to these questions?"""	4493.06	195	4/4	EXCE-160	static/triple_twelve/STIM-202.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-202.png	2986.476297	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-203	B	Screaming_NV	Parkway Drive	Hollow	"""Yet conflict embraces me"""	2751.56	150	4/4	EXCE-168	static/triple_twelve/STIM-203.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-203.png	3041.631362	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-204	B	Screaming_V	Parkway Drive	Hollow	"""Yet conflict embraces me"""	2948.93	150	4/4	EXCE-168	static/triple_twelve/STIM-204.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-204.png	2915.322083	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-205	B	Screaming_NV	The Black Dahlia Murder	The Advent	"""Empire laden in frost"""	4527.89	180	4/4	EXCE-181	static/triple_twelve/STIM-205.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-205.png	2617.852444	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-206	B	Screaming_V	The Black Dahlia Murder	The Advent	"""Empire laden in frost"""	4435.01	180	4/4	EXCE-181	static/triple_twelve/STIM-206.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-206.png	2598.271611	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-207	B	Growling_NV	Morbid Angel	Within Thy Enemy	"""From within this seething comes"""	2995.37	221	4/4	EXCE-041	static/triple_twelve/STIM-207.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-207.png	2660.418734	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-208	B	Growling_V	Morbid Angel	Within Thy Enemy	"""From within this seething comes"""	3355.28	221	4/4	EXCE-041	static/triple_twelve/STIM-208.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-208.png	2647.178439	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-209	B	Growling_NV	Whitechapel	Single File to Dehumanization	"""I'm a slave to myself"""	4690.43	140	5/4	EXCE-137	static/triple_twelve/STIM-209.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-209.png	2770.617648	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
