Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	Gender	Age_at_recording	band_url	annotations
VOX-0174	N	Growling_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2763.17	161	4/4	EXCE-064	static/metalvox/VOX-0174.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-174.png	2125.831588	Female			
VOX-0175	N	Clean	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2856.05	180	4/4	EXCE-155	static/metalvox/VOX-0175.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-175.png	3512.987144	Female			
VOX-0176	N	Clean_FLAT	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	3006.98	180	4/4	EXCE-155	static/metalvox/VOX-0176.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-176.png	3294.758415	Female			
VOX-0177	N	Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2751.56	180	4/4	EXCE-155	static/metalvox/VOX-0177.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-177.png	3340.560319	Female			
VOX-0178	N	Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	3030.2	180	4/4	EXCE-155	static/metalvox/VOX-0178.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-178.png	3531.185399	Female			
VOX-0179	N	Growling_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2647.07	180	4/4	EXCE-155	static/metalvox/VOX-0179.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-179.png	2799.50144	Female			
VOX-0180	N	Growling_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2554.2	180	4/4	EXCE-155	static/metalvox/VOX-0180.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-180.png	2527.067023	Female			
VOX-0181	N	Clean	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4051.88	140	4/4	EXCE-179	static/metalvox/VOX-0181.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-181.png	3031.364735	Female			
VOX-0182	N	Clean_FLAT	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4481.45	140	4/4	EXCE-179	static/metalvox/VOX-0182.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-182.png	2954.336412	Female			
VOX-0183	N	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4435.01	140	4/4	EXCE-179	static/metalvox/VOX-0183.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-183.png	2965.66744	Female			
VOX-0184	N	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4342.13	140	4/4	EXCE-179	static/metalvox/VOX-0184.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-184.png	3570.080863	Female			
VOX-0185	N	Growling_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""	3993.83	140	4/4	EXCE-179	static/metalvox/VOX-0185.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-185.png	2133.370314	Female			
VOX-0186	N	Growling_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4086.71	140	4/4	EXCE-179	static/metalvox/VOX-0186.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-186.png	2113.872418	Female			
VOX-0187	N	Clean	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	1985.31	115	4/4	EXCE-087	static/metalvox/VOX-0187.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-187.png	3627.202265	Female			
VOX-0188	N	Clean_FLAT	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2426.49	115	4/4	EXCE-087	static/metalvox/VOX-0188.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-188.png	3327.355236	Female			
VOX-0189	N	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2136.24	115	4/4	EXCE-087	static/metalvox/VOX-0189.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-189.png	4019.546898	Female			
VOX-0190	N	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2124.63	115	4/4	EXCE-087	static/metalvox/VOX-0190.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-190.png	3856.660406	Female			
VOX-0191	N	Growling_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2322	115	4/4	EXCE-087	static/metalvox/VOX-0191.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-191.png	3044.854134	Female			
VOX-0192	N	Growling_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	1950.48	115	4/4	EXCE-087	static/metalvox/VOX-0192.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-192.png	2922.821245	Female			
VOX-0193	N	Clean	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3192.74	155	4/4	EXCE-141	static/metalvox/VOX-0193.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-193.png	2887.708225	Female			
VOX-0194	N	Clean_FLAT	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3773.24	155	4/4	EXCE-141	static/metalvox/VOX-0194.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-194.png	2394.728965	Female			
VOX-0195	N	Screaming_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3401.72	155	4/4	EXCE-141	static/metalvox/VOX-0195.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-195.png	3021.687329	Female			
VOX-0196	N	Screaming_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3308.84	155	4/4	EXCE-141	static/metalvox/VOX-0196.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-196.png	3643.292254	Female			
VOX-0197	N	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""	2623.85	155	4/4	EXCE-141	static/metalvox/VOX-0197.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-197.png	2303.757063	Female			
VOX-0198	N	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3181.13	155	4/4	EXCE-141	static/metalvox/VOX-0198.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-198.png	2247.751421	Female			
VOX-0199	N	Clean	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2542.59	140	3/4	EXCE-042	static/metalvox/VOX-0199.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-199.png	3520.676055	Female			
VOX-0200	N	Clean_FLAT	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2600.63	140	3/4	EXCE-042	static/metalvox/VOX-0200.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-200.png	3361.796509	Female			
VOX-0201	N	Screaming_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2507.76	140	3/4	EXCE-042	static/metalvox/VOX-0201.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-201.png	3839.157206	Female			
VOX-0202	N	Screaming_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2275.56	140	3/4	EXCE-042	static/metalvox/VOX-0202.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-202.png	3635.132242	Female			
VOX-0203	N	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2403.27	140	3/4	EXCE-042	static/metalvox/VOX-0203.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-203.png	3053.627952	Female			
VOX-0204	N	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2414.88	140	3/4	EXCE-042	static/metalvox/VOX-0204.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-204.png	3019.899368	Female			
VOX-0205	N	Clean	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	2937.32	95	4/4	EXCE-208	static/metalvox/VOX-0205.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-205.png	3633.940578	Female			
VOX-0206	N	Clean_FLAT	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3285.62	95	4/4	EXCE-208	static/metalvox/VOX-0206.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-206.png	2900.722763	Female			
VOX-0207	N	Screaming_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3123.08	95	4/4	EXCE-208	static/metalvox/VOX-0207.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-207.png	3928.186181	Female			
VOX-0208	N	Screaming_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3332.06	95	4/4	EXCE-208	static/metalvox/VOX-0208.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-208.png	3758.80381	Female			
VOX-0209	N	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	2983.76	95	4/4	EXCE-208	static/metalvox/VOX-0209.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-209.png	3229.630651	Female			
VOX-0210	N	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3053.42	95	4/4	EXCE-208	static/metalvox/VOX-0210.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-210.png	2772.692509	Female			
VOX-0211	N	Clean	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3668.75	110	4/4	EXCE-184	static/metalvox/VOX-0211.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-211.png	2903.827647	Female			
VOX-0212	N	Clean_FLAT	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3970.61	110	4/4	EXCE-184	static/metalvox/VOX-0212.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-212.png	2657.34473	Female			
VOX-0213	N	Screaming_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	4179.59	110	4/4	EXCE-184	static/metalvox/VOX-0213.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-213.png	3636.771539	Female			
VOX-0214	N	Screaming_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3889.34	110	4/4	EXCE-184	static/metalvox/VOX-0214.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-214.png	3885.535292	Female			
VOX-0215	N	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3413.33	110	4/4	EXCE-184	static/metalvox/VOX-0215.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-215.png	2786.009816	Female			
VOX-0216	N	Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3575.87	110	4/4	EXCE-184	static/metalvox/VOX-0216.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-216.png	2760.767262	Female			
VOX-0217	N	Clean	DragonForce	In a Skyforged Dream	"""The time has come to leave the past behind"""	3355.28	200	4/4	EXCE-193	static/metalvox/VOX-0217.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-217.png	2656.562598	Female			
VOX-0218	N	Clean_FLAT	DragonForce	In a Skyforged Dream	"""The time has come to leave the past behind"""	3332.06	200	4/4	EXCE-193	static/metalvox/VOX-0218.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-218.png	2313.101954	Female			
VOX-0219	N	Screaming_NV	DragonForce	In a Skyforged Dream	"""The time has come to leave the past behind"""	3564.26	200	4/4	EXCE-193	static/metalvox/VOX-0219.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-219.png	3208.609093	Female			
VOX-0220	N	Screaming_V	DragonForce	In a Skyforged Dream	"""The time has come to leave the past behind"""	3239.18	200	4/4	EXCE-193	static/metalvox/VOX-0220.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-220.png	3328.754213	Female			
VOX-0221	N	Growling_NV	DragonForce	In a Skyforged Dream	"""The time has come to leave the past behind"""	3390.11	200	4/4	EXCE-193	static/metalvox/VOX-0221.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-221.png	2193.391761	Female			
VOX-0222	N	Growling_V	DragonForce	In a Skyforged Dream	"""The time has come to leave the past behind"""	3424.94	200	4/4	EXCE-193	static/metalvox/VOX-0222.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-222.png	2351.68051	Female			
VOX-0223	N	Clean	DragonForce	Remembrance Day	"""Into the great battle we ride"""	2217.51	125	6/8	EXCE-194	static/metalvox/VOX-0223.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-223.png	1964.705094	Female			
VOX-0224	N	Clean_FLAT	DragonForce	Remembrance Day	"""Into the great battle we ride"""	2101.41	125	6/8	EXCE-194	static/metalvox/VOX-0224.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-224.png	1959.101877	Female			
VOX-0225	N	Screaming_NV	DragonForce	Remembrance Day	"""Into the great battle we ride"""	2078.19	125	6/8	EXCE-194	static/metalvox/VOX-0225.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-225.png	2753.82461	Female			
VOX-0226	N	Screaming_V	DragonForce	Remembrance Day	"""Into the great battle we ride"""	2507.76	125	6/8	EXCE-194	static/metalvox/VOX-0226.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-226.png	3296.289538	Female			
VOX-0227	N	Growling_NV	DragonForce	Remembrance Day	"""Into the great battle we ride"""	2287.17	125	6/8	EXCE-194	static/metalvox/VOX-0227.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-227.png	1944.610847	Female			
VOX-0228	N	Growling_V	DragonForce	Remembrance Day	"""Into the great battle we ride"""	2287.17	125	6/8	EXCE-194	static/metalvox/VOX-0228.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-228.png	1956.563672	Female			
VOX-0229	N	Clean	Killswitch Engage	World Ablaze	"""We alone remain"""	2763.17	150	6/8	EXCE-105	static/metalvox/VOX-0229.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-229.png	2429.616782	Female			
VOX-0230	N	Clean_FLAT	Killswitch Engage	World Ablaze	"""We alone remain"""	2902.49	150	6/8	EXCE-105	static/metalvox/VOX-0230.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-230.png	1975.905164	Female			
VOX-0231	N	Screaming_NV	Killswitch Engage	World Ablaze	"""We alone remain"""	2589.02	150	6/8	EXCE-105	static/metalvox/VOX-0231.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-231.png	2504.352997	Female			
VOX-0232	N	Screaming_V	Killswitch Engage	World Ablaze	"""We alone remain"""	2635.46	150	6/8	EXCE-105	static/metalvox/VOX-0232.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-232.png	3312.68715	Female			
VOX-0233	N	Growling_NV	Killswitch Engage	World Ablaze	"""We alone remain"""	2496.15	150	6/8	EXCE-105	static/metalvox/VOX-0233.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-233.png	1494.500619	Female			
VOX-0234	N	Growling_V	Killswitch Engage	World Ablaze	"""We alone remain"""	2507.76	150	6/8	EXCE-105	static/metalvox/VOX-0234.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-234.png	1765.518181	Female			
VOX-0235	N	Clean	Asking Alexandria	Let The Dead Take Me	"""Cleanse my pain, let the blood run free"""	2693.51	150	4/4	EXCE-117	static/metalvox/VOX-0235.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-235.png	2381.358589	Female			
VOX-0236	N	Clean_FLAT	Asking Alexandria	Let The Dead Take Me	"""Cleanse my pain, let the blood run free"""	2751.56	150	4/4	EXCE-117	static/metalvox/VOX-0236.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-236.png	1929.757785	Female			
VOX-0237	N	Screaming_NV	Asking Alexandria	Let The Dead Take Me	"""Cleanse my pain, let the blood run free"""	3041.81	150	4/4	EXCE-117	static/metalvox/VOX-0237.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-237.png	2874.661165	Female			
VOX-0238	N	Screaming_V	Asking Alexandria	Let The Dead Take Me	"""Cleanse my pain, let the blood run free"""	3204.35	150	4/4	EXCE-117	static/metalvox/VOX-0238.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-238.png	3171.185676	Female			
VOX-0239	N	Growling_NV	Asking Alexandria	Let The Dead Take Me	"""Cleanse my pain, let the blood run free"""	2902.49	150	4/4	EXCE-117	static/metalvox/VOX-0239.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-239.png	1886.399302	Female			
VOX-0240	N	Growling_V	Asking Alexandria	Let The Dead Take Me	"""Cleanse my pain, let the blood run free"""	2960.54	150	4/4	EXCE-117	static/metalvox/VOX-0240.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-240.png	2078.486915	Female			
VOX-0241	N	Clean	Chelsea Grin	Mourning Hymn	"""Cast into unknown"""	1776.33	112	4/4	EXCE-089	static/metalvox/VOX-0241.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-241.png	2948.221433	Female			
VOX-0242	N	Clean_FLAT	Chelsea Grin	Mourning Hymn	"""Cast into unknown"""	1555.74	112	4/4	EXCE-089	static/metalvox/VOX-0242.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-242.png	2840.35028	Female			
VOX-0243	N	Screaming_NV	Chelsea Grin	Mourning Hymn	"""Cast into unknown"""	1660.23	112	4/4	EXCE-089	static/metalvox/VOX-0243.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-243.png	3210.402081	Female			
VOX-0244	N	Screaming_V	Chelsea Grin	Mourning Hymn	"""Cast into unknown"""	1729.89	112	4/4	EXCE-089	static/metalvox/VOX-0244.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-244.png	3517.984854	Female			
VOX-0245	N	Growling_NV	Chelsea Grin	Mourning Hymn	"""Cast into unknown"""	1555.74	112	4/4	EXCE-089	static/metalvox/VOX-0245.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-245.png	2437.466914	Female			
VOX-0246	N	Growling_V	Chelsea Grin	Mourning Hymn	"""Cast into unknown"""	1590.57	112	4/4	EXCE-089	static/metalvox/VOX-0246.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-246.png	2357.835403	Female			
VOX-0247	N	Clean	August Burns Red	A Wish Full of Dreams	"""And restore the foundation"""	2763.17	165	4/4	EXCE-154	static/metalvox/VOX-0247.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-247.png	2879.036715	Female			
VOX-0248	N	Clean_FLAT	August Burns Red	A Wish Full of Dreams	"""And restore the foundation"""	2507.76	165	4/4	EXCE-154	static/metalvox/VOX-0248.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-248.png	2589.107143	Female			
VOX-0249	N	Screaming_NV	August Burns Red	A Wish Full of Dreams	"""And restore the foundation"""	2844.44	165	4/4	EXCE-154	static/metalvox/VOX-0249.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-249.png	3369.822726	Female			
VOX-0250	N	Screaming_V	August Burns Red	A Wish Full of Dreams	"""And restore the foundation"""	2716.73	165	4/4	EXCE-154	static/metalvox/VOX-0250.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-250.png	3219.60764	Female			
VOX-0251	N	Growling_NV	August Burns Red	A Wish Full of Dreams	"""And restore the foundation"""	2577.41	165	4/4	EXCE-154	static/metalvox/VOX-0251.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-251.png	2383.229215	Female			
VOX-0252	N	Growling_V	August Burns Red	A Wish Full of Dreams	"""And restore the foundation"""	2716.73	165	4/4	EXCE-154	static/metalvox/VOX-0252.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-252.png	2259.612912	Female			
VOX-0253	N	Clean	Parkway Drive	Sleight of Hand	"""That could love this world"""	1706.67	130	4/4	EXCE-171	static/metalvox/VOX-0253.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-253.png	3017.868968	Female			
VOX-0254	N	Clean_FLAT	Parkway Drive	Sleight of Hand	"""That could love this world"""	1904.04	130	4/4	EXCE-171	static/metalvox/VOX-0254.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-254.png	2585.342653	Female			
VOX-0255	N	Screaming_NV	Parkway Drive	Sleight of Hand	"""That could love this world"""	1567.35	130	4/4	EXCE-171	static/metalvox/VOX-0255.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-255.png	3158.153608	Female			
VOX-0256	N	Screaming_V	Parkway Drive	Sleight of Hand	"""That could love this world"""	1811.16	130	4/4	EXCE-171	static/metalvox/VOX-0256.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-256.png	3166.016454	Female			
VOX-0257	N	Growling_NV	Parkway Drive	Sleight of Hand	"""That could love this world"""	1567.35	130	4/4	EXCE-171	static/metalvox/VOX-0257.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-257.png	1879.984949	Female			
VOX-0258	N	Growling_V	Parkway Drive	Sleight of Hand	"""That could love this world"""	1671.84	130	4/4	EXCE-171	static/metalvox/VOX-0258.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-258.png	2077.743687	Female			
VOX-0259	N	Clean	The Black Dahlia Murder	The Leather Apron's Scorn	"""Lock your doors and hide"""	2414.88	150	4/4	EXCE-185	static/metalvox/VOX-0259.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-259.png	2458.388568	Female			
VOX-0260	N	Clean_FLAT	The Black Dahlia Murder	The Leather Apron's Scorn	"""Lock your doors and hide"""	1985.31	150	4/4	EXCE-185	static/metalvox/VOX-0260.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-260.png	2111.174798	Female			
VOX-0261	N	Screaming_NV	The Black Dahlia Murder	The Leather Apron's Scorn	"""Lock your doors and hide"""	2171.07	150	4/4	EXCE-185	static/metalvox/VOX-0261.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-261.png	2308.465342	Female			
VOX-0262	N	Screaming_V	The Black Dahlia Murder	The Leather Apron's Scorn	"""Lock your doors and hide"""	2345.22	150	4/4	EXCE-185	static/metalvox/VOX-0262.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-262.png	3437.106243	Female			
VOX-0263	N	Growling_NV	The Black Dahlia Murder	The Leather Apron's Scorn	"""Lock your doors and hide"""	1973.7	150	4/4	EXCE-185	static/metalvox/VOX-0263.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-263.png	1671.757613	Female			
VOX-0264	N	Growling_V	The Black Dahlia Murder	The Leather Apron's Scorn	"""Lock your doors and hide"""	2136.24	150	4/4	EXCE-185	static/metalvox/VOX-0264.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-264.png	2117.909847	Female			
VOX-0265	N	Clean	Incantation	Thorns Of Everlasting Persecution	"""Crumbled sanctuaries"""	3065.03	88	4/4	EXCE-030	static/metalvox/VOX-0265.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-265.png	3467.302524	Female			
VOX-0266	N	Clean_FLAT	Incantation	Thorns Of Everlasting Persecution	"""Crumbled sanctuaries"""	3204.35	88	4/4	EXCE-030	static/metalvox/VOX-0266.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-266.png	2835.561395	Female			
VOX-0267	N	Screaming_NV	Incantation	Thorns Of Everlasting Persecution	"""Crumbled sanctuaries"""	2438.1	88	4/4	EXCE-030	static/metalvox/VOX-0267.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-267.png	4076.173607	Female			
VOX-0268	N	Screaming_V	Incantation	Thorns Of Everlasting Persecution	"""Crumbled sanctuaries"""	2577.41	88	4/4	EXCE-030	static/metalvox/VOX-0268.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-268.png	3897.36598	Female			
VOX-0269	N	Growling_NV	Incantation	Thorns Of Everlasting Persecution	"""Crumbled sanctuaries"""	2589.02	88	4/4	EXCE-030	static/metalvox/VOX-0269.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-269.png	2932.499077	Female			
VOX-0270	N	Growling_V	Incantation	Thorns Of Everlasting Persecution	"""Crumbled sanctuaries"""	2623.85	88	4/4	EXCE-030	static/metalvox/VOX-0270.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-270.png	2395.680129	Female			
VOX-0271	N	Clean	Incantation	Haruspex	"""the fleshy confines of humanity"""	5027.12	158	6/8	EXCE-035	static/metalvox/VOX-0271.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-271.png	3408.138849	Female			
VOX-0272	N	Clean_FLAT	Incantation	Haruspex	"""the fleshy confines of humanity"""	5096.78	158	6/8	EXCE-035	static/metalvox/VOX-0272.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-272.png	2681.856686	Female			
VOX-0273	N	Screaming_NV	Incantation	Haruspex	"""the fleshy confines of humanity"""	4864.58	158	6/8	EXCE-035	static/metalvox/VOX-0273.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-273.png	4533.705527	Female			
VOX-0274	N	Screaming_V	Incantation	Haruspex	"""the fleshy confines of humanity"""	5294.15	158	6/8	EXCE-035	static/metalvox/VOX-0274.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-274.png	4219.304142	Female			
VOX-0275	N	Growling_NV	Incantation	Haruspex	"""the fleshy confines of humanity"""	4934.24	158	6/8	EXCE-035	static/metalvox/VOX-0275.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-275.png	2645.144335	Female			
VOX-0276	N	Growling_V	Incantation	Haruspex	"""the fleshy confines of humanity"""	4725.26	158	6/8	EXCE-035	static/metalvox/VOX-0276.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-276.png	2539.962055	Female			
VOX-0277	N	Clean	Job for a Cowboy	Lords Of Chaos	"""All damned at the dawning of life"""	3262.4	125	4/4	EXCE-147	static/metalvox/VOX-0277.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-277.png	2596.333767	Female			
VOX-0278	N	Clean_FLAT	Job for a Cowboy	Lords Of Chaos	"""All damned at the dawning of life"""	3169.52	125	4/4	EXCE-147	static/metalvox/VOX-0278.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-278.png	2550.247345	Female			
VOX-0279	N	Screaming_NV	Job for a Cowboy	Lords Of Chaos	"""All damned at the dawning of life"""	3030.2	125	4/4	EXCE-147	static/metalvox/VOX-0279.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-279.png	3209.089677	Female			
VOX-0280	N	Screaming_V	Job for a Cowboy	Lords Of Chaos	"""All damned at the dawning of life"""	3506.21	125	4/4	EXCE-147	static/metalvox/VOX-0280.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-280.png	3671.648233	Female			
VOX-0281	N	Growling_NV	Job for a Cowboy	Lords Of Chaos	"""All damned at the dawning of life"""	2798	125	4/4	EXCE-147	static/metalvox/VOX-0281.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-281.png	1771.050929	Female			
VOX-0282	N	Growling_V	Job for a Cowboy	Lords Of Chaos	"""All damned at the dawning of life"""	2867.66	125	4/4	EXCE-147	static/metalvox/VOX-0282.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-282.png	2015.022942	Female			
VOX-0283	N	Clean	Whitechapel	Prayer of Mockery	"""My patience is wearing thin"""	3285.62	170	4/4	EXCE-138	static/metalvox/VOX-0283.wav	Autumn Mouzon	20250531	static/metalvox/logMel/VOX-283.png	2996.6872	Female			
